row_name,uniq_idx,uniq_idx_sum,entro,vec_sum,sim_sum,sim_min,sim_max,is_sampled,uniq_rank,id,lon,lat
TQ0884a,0.74626,37312.96546,10.20254,1.43966,12687.03454,0,1,True,764872.5,TQ0884a,508250,184250
TQ0884b,0.74193,37096.46992,10.2239,1.467,12903.53008,0,1,True,790431,TQ0884b,508750,184250
TQ0884c,0.73857,36928.51658,10.24002,1.48923,13071.48342,0,1,True,810615,TQ0884c,508750,184750
TQ0884d,0.74159,37079.44359,10.22555,1.46921,12920.55641,0,1,True,792459.5,TQ0884d,508250,184750
TQ0885a,0.73757,36878.63474,10.24473,1.49602,13121.36526,0,1,True,816669.5,TQ0885a,508250,185250
TQ0885b,0.73535,36767.36627,10.25515,1.5115,13232.63373,0,1,True,830131.5,TQ0885b,508750,185250
TQ0885c,0.73242,36620.8613,10.26866,1.53264,13379.1387,0,1,True,848697.5,TQ0885c,508750,185750
TQ0885d,0.73409,36704.29722,10.26099,1.52049,13295.70278,0,1,True,837794,TQ0885d,508250,185750
TQ0886a,0.73105,36552.4613,10.27489,1.54283,13447.5387,0,1,True,857347,TQ0886a,508250,186250
TQ0886b,0.72979,36489.62629,10.28057,1.55237,13510.37371,0,1,True,864426.5,TQ0886b,508750,186250
TQ0886c,0.72742,36371.11435,10.29119,1.57091,13628.88565,0,1,True,878041,TQ0886c,508750,186750
TQ0886d,0.72838,36419.14729,10.2869,1.56331,13580.85271,0,1,True,872500,TQ0886d,508250,186750
TQ0887a,0.72603,36301.39287,10.29738,1.58217,13698.60713,0,1,True,886027,TQ0887a,508250,187250
TQ0887b,0.72527,36263.60969,10.30072,1.58838,13736.39031,0,1,True,890319.5,TQ0887b,508750,187250
TQ0887c,0.72333,36166.31875,10.30927,1.60476,13833.68125,0,1,True,901296,TQ0887c,508750,187750
TQ0887d,0.72394,36196.9289,10.30659,1.59955,13803.0711,0,1,True,897862,TQ0887d,508250,187750
TQ0888a,0.72232,36115.82331,10.31369,1.6135,13884.17669,0,1,True,906869,TQ0888a,508250,188250
TQ0888b,0.72155,36077.74699,10.31701,1.6202,13922.25301,0,1,True,911314.5,TQ0888b,508750,188250
TQ0888c,0.72002,36000.922,10.32367,1.63402,13999.078,0,1,True,923393.5,TQ0888c,508750,188750
TQ0888d,0.72117,36058.38296,10.31869,1.62365,13941.61704,0,1,True,913454.5,TQ0888d,508250,188750
TQ0889a,0.72007,36003.68526,10.32344,1.63352,13996.31474,0,1,True,923142,TQ0889a,508250,189250
TQ0889b,0.71889,35944.50985,10.32855,1.64445,14055.49015,0,1,True,929830.5,TQ0889b,508750,189250
TQ0889c,0.71837,35918.74401,10.33078,1.64929,14081.25599,0,1,True,932633,TQ0889c,508750,189750
TQ0889d,0.71931,35965.36181,10.32675,1.64057,14034.63819,0,1,True,927359.5,TQ0889d,508250,189750
TQ0890a,0.72038,36019.13519,10.3221,1.63071,13980.86481,0,1,True,921457.5,TQ0890a,508250,190250
TQ0890b,0.71946,35973.0086,10.32609,1.63915,14026.9914,0,1,True,926523.5,TQ0890b,508750,190250
TQ0890c,0.72073,36036.57451,10.32058,1.62756,13963.42549,0,1,True,916157.5,TQ0890c,508750,190750
TQ0890d,0.72181,36090.66969,10.31588,1.61792,13909.33031,0,1,True,909850.5,TQ0890d,508250,190750
TQ0891a,0.72331,36165.33022,10.30936,1.60493,13834.66978,0,1,True,901432,TQ0891a,508250,191250
TQ0891b,0.72204,36101.9598,10.3149,1.61593,13898.0402,0,1,True,908498,TQ0891b,508750,191250
TQ0891c,0.72337,36168.49755,10.30908,1.60439,13831.50245,0,1,True,901066,TQ0891c,508750,191750
TQ0891d,0.72485,36242.60737,10.30257,1.59187,13757.39263,0,1,True,892687.5,TQ0891d,508250,191750
TQ0892a,0.79248,39623.91711,10.29664,2.57767,10376.08289,0,0.99038,True,504224.5,TQ0892a,508250,192250
TQ0971a,0.72281,36140.72308,10.32737,1.33854,13859.27692,0,1,True,904143.5,TQ0971a,509250,171250
TQ0971c,0.78747,39373.66196,10.36465,2.37933,10626.33804,0,0.99998,True,532562,TQ0971c,509750,171750
TQ0971d,0.71274,35636.82588,10.37841,2.33227,14363.17412,0,1,True,961553,TQ0971d,509250,171750
TQ0972a,0.78414,39207.17076,10.38153,2.42124,10792.82924,0,0.99999,True,551979,TQ0972a,509250,172250
TQ0972b,0.78366,39183.11667,10.38338,2.42454,10816.88333,0,1,True,554529.5,TQ0972b,509750,172250
TQ0972c,0.70262,35131.03449,10.41541,2.40882,14868.96551,0,1,True,1010177.5,TQ0972c,509750,172750
TQ0972d,0.7047,35235.19978,10.39828,1.45355,14764.80022,0,1,True,1000687,TQ0972d,509250,172750
TQ0973a,0.85632,42815.97498,10.46542,7.37704,7184.02502,0,0.75341,True,173724.5,TQ0973a,509250,173250
TQ0973b,0.82013,41006.65718,10.43675,5.41273,8993.34282,0,0.84906,True,350798,TQ0973b,509750,173250
TQ0973c,0.90092,45045.90377,10.32966,6.49351,4954.09623,0,0.82287,True,68644,TQ0973c,509750,173750
TQ0973d,0.85107,42553.26211,10.40796,5.12335,7446.73789,0,0.87523,True,190927,TQ0973d,509250,173750
TQ0974a,0.79713,39856.28009,10.24226,2.47546,10143.71991,0,1,True,480142,TQ0974a,509250,174250
TQ0974b,0.80128,40064.14498,10.30727,3.01188,9935.85502,0,0.98342,True,458193.5,TQ0974b,509750,174250
TQ0974c,0.74577,37288.65678,10.20497,1.44266,12711.34322,0,1,True,767638.5,TQ0974c,509750,174750
TQ0974d,0.74166,37083.14337,10.22519,1.46873,12916.85663,0,1,True,792005,TQ0974d,509250,174750
TQ0975a,0.7447,37234.919,10.21032,1.44936,12765.081,0,1,True,773854,TQ0975a,509250,175250
TQ0975b,0.75079,37539.72528,10.1794,1.41242,12460.27472,0,1,True,738554.5,TQ0975b,509750,175250
TQ0975c,0.75466,37733.16785,10.15896,1.39018,12266.83215,0,1,True,716534,TQ0975c,509750,175750
TQ0975d,0.74669,37334.46662,10.20038,1.43702,12665.53338,0,1,True,762428,TQ0975d,509250,175750
TQ0976a,0.74687,37343.33237,10.19949,1.43593,12656.66763,0,1,True,761353,TQ0976a,509250,176250
TQ0976b,0.75511,37755.35145,10.15657,1.38768,12244.64855,0,1,True,713970,TQ0976b,509750,176250
TQ0976c,0.75231,37615.34494,10.17149,1.40362,12384.65506,0,1,True,729884.5,TQ0976c,509750,176750
TQ0976d,0.74546,37273.19365,10.20651,1.44458,12726.80635,0,1,True,769467,TQ0976d,509250,176750
TQ0977a,0.71073,35536.32334,10.36353,1.72825,14463.67666,0,1,True,971601.5,TQ0977a,509250,177250
TQ0977b,0.71111,35555.38826,10.36191,1.72395,14444.61174,0,1,True,969703,TQ0977b,509750,177250
TQ0977c,0.7103,35515.20362,10.36534,1.73306,14484.79638,0,1,True,973680.5,TQ0977c,509750,177750
TQ0977d,0.70996,35497.86192,10.36682,1.73705,14502.13808,0,1,True,975369,TQ0977d,509250,177750
TQ0978a,0.70922,35461.20613,10.36995,1.74561,14538.79387,0,1,True,978999.5,TQ0978a,509250,178250
TQ0978b,0.70954,35476.90487,10.36861,1.74192,14523.09513,0,1,True,977397.5,TQ0978b,509750,178250
TQ0978c,0.70881,35440.41952,10.37173,1.75054,14559.58048,0,1,True,980992,TQ0978c,509750,178750
TQ0978d,0.70852,35426.13885,10.37295,1.75397,14573.86115,0,1,True,982324.5,TQ0978d,509250,178750
TQ0979a,0.70785,35392.61578,10.37582,1.76211,14607.38422,0,1,True,985603.5,TQ0979a,509250,179250
TQ0979b,0.70811,35405.60371,10.3747,1.75894,14594.39629,0,1,True,984360.5,TQ0979b,509750,179250
TQ0979c,0.70745,35372.32974,10.37755,1.76712,14627.67026,0,1,True,987551.5,TQ0979c,509750,179750
TQ0979d,0.70721,35360.45563,10.37857,1.77008,14639.54437,0,1,True,988708,TQ0979d,509250,179750
TQ0980a,0.70659,35329.63057,10.38121,1.77787,14670.36943,0,1,True,991775.5,TQ0980a,509250,180250
TQ0980b,0.70681,35340.48373,10.38028,1.77511,14659.51627,0,1,True,990615,TQ0980b,509750,180250
TQ0980c,0.70621,35310.4636,10.38286,1.78279,14689.5364,0,1,True,993614,TQ0980c,509750,180750
TQ0980d,0.706,35300.1099,10.38375,1.78547,14699.8901,0,1,True,994667,TQ0980d,509250,180750
TQ0981a,0.70544,35271.80223,10.38618,1.79288,14728.19777,0,1,True,997308,TQ0981a,509250,181250
TQ0981b,0.70565,35282.46856,10.38526,1.79007,14717.53144,0,1,True,996362,TQ0981b,509750,181250
TQ0981c,0.70513,35256.25587,10.38752,1.79702,14743.74413,0,1,True,998734.5,TQ0981c,509750,181750
TQ0981d,0.70489,35244.68137,10.38852,1.80012,14755.31863,0,1,True,999839,TQ0981d,509250,181750
TQ0982a,0.70439,35219.47369,10.39069,1.80696,14780.52631,0,1,True,1002157.5,TQ0982a,509250,182250
TQ0982b,0.70463,35231.39582,10.38966,1.80371,14768.60418,0,1,True,1001043,TQ0982b,509750,182250
TQ0982c,0.70472,35236.08746,10.38926,1.80244,14763.91254,0,1,True,1000591.5,TQ0982c,509750,182750
TQ0982d,0.70447,35223.25876,10.39037,1.80593,14776.74124,0,1,True,1001767.5,TQ0982d,509250,182750
TQ0983a,0.70495,35247.49797,10.38828,1.79936,14752.50203,0,1,True,999577,TQ0983a,509250,183250
TQ0983b,0.70522,35261.20183,10.38709,1.7957,14738.79817,0,1,True,998313.5,TQ0983b,509750,183250
TQ0983c,0.70575,35287.26878,10.38485,1.78881,14712.73122,0,1,True,995834,TQ0983c,509750,183750
TQ0983d,0.70545,35272.38999,10.38613,1.79273,14727.61001,0,1,True,997263.5,TQ0983d,509250,183750
TQ0984a,0.70596,35298.02277,10.38393,1.78601,14701.97723,0,1,True,994869.5,TQ0984a,509250,184250
TQ0984b,0.70628,35313.97407,10.38256,1.78188,14686.02593,0,1,True,993246,TQ0984b,509750,184250
TQ0984c,0.70683,35341.59898,10.38019,1.77483,14658.40102,0,1,True,990517.5,TQ0984c,509750,184750
TQ0984d,0.70649,35324.36857,10.38167,1.77921,14675.63143,0,1,True,992203.5,TQ0984d,509250,184750
TQ0985a,0.70703,35351.658,10.37932,1.77229,14648.342,0,1,True,989574.5,TQ0985a,509250,185250
TQ0985b,0.7074,35370.19822,10.37774,1.76765,14629.80178,0,1,True,987810,TQ0985b,509750,185250
TQ0985c,0.70799,35399.68782,10.37521,1.76038,14600.31218,0,1,True,984921.5,TQ0985c,509750,185750
TQ0985d,0.7076,35379.88056,10.37691,1.76525,14620.11944,0,1,True,986841.5,TQ0985d,509250,185750
TQ0986a,0.70818,35408.80015,10.37443,1.75816,14591.19985,0,1,True,984033,TQ0986a,509250,186250
TQ0986b,0.7086,35430.11271,10.37261,1.75301,14569.88729,0,1,True,981982,TQ0986b,509750,186250
TQ0986c,0.70923,35461.67893,10.36991,1.7455,14538.32107,0,1,True,978940.5,TQ0986c,509750,186750
TQ0986d,0.70877,35438.51291,10.37189,1.751,14561.48709,0,1,True,981185.5,TQ0986d,509250,186750
TQ0987a,0.70938,35468.81085,10.3693,1.74382,14531.18915,0,1,True,978221.5,TQ0987a,509250,187250
TQ0987b,0.70988,35494.13121,10.36714,1.73791,14505.86879,0,1,True,975730.5,TQ0987b,509750,187250
TQ0987c,0.71055,35527.41633,10.36429,1.73027,14472.58367,0,1,True,972482.5,TQ0987c,509750,187750
TQ0987d,0.71,35499.77659,10.36666,1.7366,14500.22341,0,1,True,975170,TQ0987d,509250,187750
TQ0988a,0.71063,35531.41911,10.36395,1.72936,14468.58089,0,1,True,972132.5,TQ0988a,509250,188250
TQ0988b,0.71123,35561.28314,10.3614,1.72263,14438.71686,0,1,True,969103.5,TQ0988b,509750,188250
TQ0988c,0.71192,35595.90395,10.35845,1.71496,14404.09605,0,1,True,965650,TQ0988c,509750,188750
TQ0988d,0.71126,35563.10692,10.36125,1.72222,14436.89308,0,1,True,968948.5,TQ0988d,509250,188750
TQ0989a,0.71191,35595.33041,10.3585,1.71509,14404.66959,0,1,True,965706,TQ0989a,509250,189250
TQ0989b,0.71262,35630.98256,10.35545,1.70733,14369.01744,0,1,True,962164.5,TQ0989b,509750,189250
TQ0989c,0.71332,35666.16014,10.35244,1.69981,14333.83986,0,1,True,958673,TQ0989c,509750,189750
TQ0989d,0.71255,35627.47674,10.35575,1.70808,14372.52326,0,1,True,962493.5,TQ0989d,509250,189750
TQ0990a,0.7132,35660.17816,10.35296,1.70108,14339.82184,0,1,True,959277.5,TQ0990a,509250,190250
TQ0990b,0.71403,35701.56099,10.34942,1.69237,14298.43901,0,1,True,955071.5,TQ0990b,509750,190250
TQ0990c,0.71475,35737.6886,10.34633,1.6849,14262.3114,0,1,True,951479,TQ0990c,509750,190750
TQ0990d,0.71387,35693.53412,10.3501,1.69404,14306.46588,0,1,True,955940.5,TQ0990d,509250,190750
TQ0991a,0.71452,35726.17448,10.34731,1.68727,14273.82552,0,1,True,952600,TQ0991a,509250,191250
TQ0991b,0.71549,35774.29809,10.34319,1.67747,14225.70191,0,1,True,947626,TQ0991b,509750,191250
TQ0991c,0.71619,35809.68907,10.34015,1.6704,14190.31093,0,1,True,943968,TQ0991c,509750,191750
TQ0991d,0.71516,35757.79507,10.3446,1.6808,14242.20493,0,1,True,949328.5,TQ0991d,509250,191750
TQ1070c,0.75038,37519.16459,10.487,2.64575,12480.83541,0,0.99998,True,741002,TQ1070c,510750,170750
TQ1071b,0.76992,38495.76076,10.50421,5.58623,11504.23924,0,0.89999,True,630365,TQ1071b,510750,171250
TQ1071c,0.7924,39620.0355,10.48174,3.62175,10379.9645,0,0.83839,True,504641,TQ1071c,510750,171750
TQ1071d,0.68386,34193.17651,10.47249,1.63989,15806.82349,0,1,True,1066864,TQ1071d,510250,171750
TQ1072a,0.80529,40264.3242,10.48772,5.58696,9735.6758,0,0.89987,True,437128,TQ1072a,510250,172250
TQ1072b,0.84551,42275.29871,10.54831,8.00636,7724.70129,0,0.65972,True,235278.5,TQ1072b,510750,172250
TQ1072c,0.81025,40512.73564,10.53164,4.24494,9487.26436,0,0.91137,True,402112,TQ1072c,510750,172750
TQ1072d,0.8599,42995.12278,10.47117,7.59456,7004.87722,0,0.84395,True,159553.5,TQ1072d,510250,172750
TQ1073a,0.92433,46216.50227,10.29653,18.63834,3783.49773,0,0.86331,True,37056.5,TQ1073a,510250,173250
TQ1073b,0.79243,39621.48719,10.49296,4.50533,10378.51281,0,0.92624,True,504493,TQ1073b,510750,173250
TQ1073c,0.87773,43886.65368,10.48455,6.75098,6113.34632,0,0.82053,True,112009,TQ1073c,510750,173750
TQ1073d,0.8765,43825.14681,10.51638,3.63173,6174.85319,0,0.97997,True,114661,TQ1073d,510250,173750
TQ1074a,0.78062,39031.13739,10.32244,2.61501,10968.86261,0,0.99998,True,572779,TQ1074a,510250,174250
TQ1074b,0.80768,40384.02813,10.33575,3.55395,9615.97187,0,0.99991,True,414886.5,TQ1074b,510750,174250
TQ1074c,0.72321,36160.60118,10.30977,1.60574,13839.39882,0,1,True,901946.5,TQ1074c,510750,174750
TQ1074d,0.72143,36071.53669,10.31755,1.6213,13928.46331,0,1,True,912047.5,TQ1074d,510250,174750
TQ1075a,0.72185,36092.29916,10.31574,1.61763,13907.70084,0,1,True,909604,TQ1075a,510250,175250
TQ1075b,0.72372,36186.13094,10.30754,1.60138,13813.86906,0,1,True,899016.5,TQ1075b,510750,175250
TQ1075c,0.72404,36202.06978,10.30614,1.59868,13797.93022,0,1,True,897325,TQ1075c,510750,175750
TQ1075d,0.72211,36105.45032,10.31459,1.61532,13894.54968,0,1,True,908130.5,TQ1075d,510250,175750
TQ1076a,0.72219,36109.32521,10.31425,1.61464,13890.67479,0,1,True,907635,TQ1076a,510250,176250
TQ1076b,0.72414,36207.24158,10.30568,1.5978,13792.75842,0,1,True,896759.5,TQ1076b,510750,176250
TQ1076c,0.72405,36202.68876,10.30608,1.59857,13797.31124,0,1,True,897276,TQ1076c,510750,176750
TQ1076d,0.72211,36105.63443,10.31458,1.61528,13894.36557,0,1,True,908130.5,TQ1076d,510250,176750
TQ1077a,0.72188,36093.75025,10.31561,1.61737,13906.24975,0,1,True,909458.5,TQ1077a,510250,177250
TQ1077b,0.72376,36187.955,10.30738,1.60107,13812.045,0,1,True,898800,TQ1077b,510750,177250
TQ1077c,0.72327,36163.3566,10.30953,1.60527,13836.6434,0,1,True,901636.5,TQ1077c,510750,177750
TQ1077d,0.72148,36073.83797,10.31735,1.62089,13926.16203,0,1,True,911748,TQ1077d,510250,177750
TQ1078a,0.72094,36046.8061,10.3197,1.62572,13953.1939,0,1,True,914829,TQ1078a,510250,178250
TQ1078b,0.72261,36130.48762,10.31241,1.61095,13869.51238,0,1,True,905336,TQ1078b,510750,178250
TQ1078c,0.72182,36091.21249,10.31583,1.61782,13908.78751,0,1,True,909776,TQ1078c,510750,178750
TQ1078d,0.72028,36013.84286,10.32256,1.63167,13986.15714,0,1,True,921952,TQ1078d,510250,178750
TQ1079a,0.71953,35976.62295,10.32578,1.63849,14023.37705,0,1,True,926140.5,TQ1079a,510250,179250
TQ1079b,0.72094,36047.14934,10.31967,1.62566,13952.85066,0,1,True,914829,TQ1079b,510750,179250
TQ1079c,0.72,35999.94897,10.32376,1.6342,14000.05103,0,1,True,923503.5,TQ1079c,510750,179750
TQ1079d,0.71872,35936.22818,10.32927,1.646,14063.77182,0,1,True,930833.5,TQ1079d,510250,179750
TQ1080a,0.71788,35893.78459,10.33293,1.65404,14106.21541,0,1,True,935172.5,TQ1080a,510250,180250
TQ1080b,0.71902,35951.0446,10.32799,1.64323,14048.9554,0,1,True,929000,TQ1080b,510750,180250
TQ1080c,0.71803,35901.63494,10.33225,1.65254,14098.36506,0,1,True,934384,TQ1080c,510750,180750
TQ1080d,0.717,35850.13519,10.33668,1.66245,14149.86481,0,1,True,939725,TQ1080d,510250,180750
TQ1081a,0.71613,35806.25335,10.34045,1.67108,14193.74665,0,1,True,944251.5,TQ1081a,510250,181250
TQ1081b,0.71704,35852.15317,10.33651,1.66206,14147.84683,0,1,True,939498.5,TQ1081b,510750,181250
TQ1081c,0.71607,35803.59169,10.34068,1.67161,14196.40831,0,1,True,944543.5,TQ1081c,510750,181750
TQ1081d,0.71537,35768.47513,10.34369,1.67864,14231.52487,0,1,True,948239,TQ1081d,510250,181750
TQ1082a,0.71536,35767.99189,10.34373,1.67874,14232.00811,0,1,True,948307.5,TQ1082a,510250,182250
TQ1082b,0.71514,35757.19951,10.34465,1.68092,14242.80049,0,1,True,949442,TQ1082b,510750,182250
TQ1082c,0.71474,35736.99275,10.34639,1.68505,14263.00725,0,1,True,951533,TQ1082c,510750,182750
TQ1082d,0.71579,35789.30138,10.3419,1.67446,14210.69862,0,1,True,946002,TQ1082d,510250,182750
TQ1083a,0.71617,35808.4148,10.34026,1.67065,14191.5852,0,1,True,944063,TQ1083a,510250,183250
TQ1083b,0.71499,35749.38167,10.34532,1.68251,14250.61833,0,1,True,950272.5,TQ1083b,510750,183250
TQ1083c,0.71525,35762.57651,10.34419,1.67983,14237.42349,0,1,True,948845.5,TQ1083c,510750,183750
TQ1083d,0.71647,35823.71685,10.33895,1.66763,14176.28315,0,1,True,942516.5,TQ1083d,510250,183750
TQ1084a,0.71669,35834.57169,10.33802,1.66549,14165.42831,0,1,True,941363.5,TQ1084a,510250,184250
TQ1084b,0.71543,35771.74506,10.34341,1.67798,14228.25494,0,1,True,947931.5,TQ1084b,510750,184250
TQ1084c,0.71557,35778.57223,10.34282,1.67661,14221.42777,0,1,True,947196,TQ1084c,510750,184750
TQ1084d,0.71684,35841.84915,10.33739,1.66407,14158.15085,0,1,True,940575.5,TQ1084d,510250,184750
TQ1085a,0.71686,35842.91338,10.3373,1.66386,14157.08662,0,1,True,940487.5,TQ1085a,510250,185250
TQ1085b,0.71558,35779.06224,10.34278,1.67651,14220.93776,0,1,True,947132.5,TQ1085b,510750,185250
TQ1085c,0.71553,35776.37111,10.34301,1.67705,14223.62889,0,1,True,947400.5,TQ1085c,510750,185750
TQ1085d,0.71679,35839.72504,10.33758,1.66448,14160.27496,0,1,True,940828,TQ1085d,510250,185750
TQ1086a,0.71664,35831.8109,10.33826,1.66604,14168.1891,0,1,True,941624,TQ1086a,510250,186250
TQ1086b,0.71539,35769.56355,10.3436,1.67842,14230.43645,0,1,True,948141,TQ1086b,510750,186250
TQ1086c,0.71518,35758.86827,10.34451,1.68059,14241.13173,0,1,True,949218,TQ1086c,510750,186750
TQ1086d,0.71639,35819.44297,10.33932,1.66847,14180.55703,0,1,True,942879.5,TQ1086d,510250,186750
TQ1087a,0.71606,35802.95931,10.34073,1.67173,14197.04069,0,1,True,944588,TQ1087a,510250,187250
TQ1087b,0.71502,35750.7971,10.3452,1.68223,14249.2029,0,1,True,950097,TQ1087b,510750,187250
TQ1087c,0.71529,35764.61779,10.34402,1.67942,14235.38221,0,1,True,948658.5,TQ1087c,510750,187750
TQ1087d,0.71566,35782.87046,10.34245,1.67574,14217.12954,0,1,True,946725.5,TQ1087d,510250,187750
TQ1088a,0.71538,35768.83776,10.34366,1.67857,14231.16224,0,1,True,948181,TQ1088a,510250,188250
TQ1088b,0.71595,35797.54226,10.3412,1.67281,14202.45774,0,1,True,945142,TQ1088b,510750,188250
TQ1088c,0.71663,35831.41731,10.33829,1.66611,14168.58269,0,1,True,941676.5,TQ1088c,510750,188750
TQ1088d,0.71557,35778.32735,10.34284,1.67666,14221.67265,0,1,True,947196,TQ1088d,510250,188750
TQ1089a,0.71615,35807.26975,10.34036,1.67088,14192.73025,0,1,True,944154.5,TQ1089a,510250,189250
TQ1089b,0.71727,35863.27775,10.33555,1.6599,14136.72225,0,1,True,938343.5,TQ1089b,510750,189250
TQ1089c,0.71786,35893.07477,10.33299,1.65417,14106.92523,0,1,True,935263.5,TQ1089c,510750,189750
TQ1089d,0.71719,35859.7333,10.33586,1.66059,14140.2667,0,1,True,938728.5,TQ1089d,510250,189750
TQ1090a,0.71861,35930.25842,10.32978,1.64712,14069.74158,0,1,True,931404,TQ1090a,510250,190250
TQ1090b,0.71877,35938.47835,10.32907,1.64558,14061.52165,0,1,True,930562,TQ1090b,510750,190250
TQ1090c,0.72027,36013.34845,10.3226,1.63176,13986.65155,0,1,True,922016.5,TQ1090c,510750,190750
TQ1090d,0.72015,36007.60229,10.3231,1.63281,13992.39771,0,1,True,922702,TQ1090d,510250,190750
TQ1091a,0.72188,36093.75025,10.31561,1.61737,13906.24975,0,1,True,909458.5,TQ1091a,510250,191250
TQ1091b,0.722,36100.12849,10.31506,1.61625,13899.87151,0,1,True,908744,TQ1091b,510750,191250
TQ1170c,0.74358,37178.96328,10.52753,2.375,12821.03672,0,0.99353,True,780424.5,TQ1170c,511750,170750
TQ1170d,0.75835,37917.2559,10.46822,2.60967,12082.7441,0,0.94206,True,695546.5,TQ1170d,511250,170750
TQ1171a,0.68783,34391.73774,10.45855,1.5956,15608.26226,0,1,True,1057508,TQ1171a,511250,171250
TQ1171b,0.77689,38844.69725,10.52676,2.28246,11155.30275,0,0.96432,True,592564.5,TQ1171b,511750,171250
TQ1171c,0.68911,34455.3749,10.45409,1.57634,15544.6251,0,1,True,1054313.5,TQ1171c,511750,171750
TQ1171d,0.69626,34813.06227,10.45932,1.88744,15186.93773,0,0.99411,True,1034074.5,TQ1171d,511250,171750
TQ1172a,0.83869,41934.38325,10.47282,5.51118,8065.61675,0,0.77897,True,264897.5,TQ1172a,511250,172250
TQ1172b,0.76557,38278.43279,10.44887,2.56383,11721.56721,0,0.99994,True,654200,TQ1172b,511750,172250
TQ1172c,0.69332,34666.09725,10.43927,1.54454,15333.90275,0,1,True,1042949,TQ1172c,511750,172750
TQ1172d,0.69364,34681.93463,10.43815,1.54172,15318.06537,0,1,True,1041998.5,TQ1172d,511250,172750
TQ1173a,0.82923,41461.60186,10.43893,6.43324,8538.39814,0,0.91775,True,307576,TQ1173a,511250,173250
TQ1173b,0.73945,36972.54629,10.468,2.41985,13027.45371,0,0.99978,True,805355.5,TQ1173b,511750,173250
TQ1173c,0.82217,41108.49255,10.44718,5.34469,8891.50745,0,0.92279,True,340402.5,TQ1173c,511750,173750
TQ1173d,0.91974,45986.91863,10.24747,11.51478,4013.08137,0,0.85512,True,41885.5,TQ1173d,511250,173750
TQ1174a,0.92823,46411.58834,10.24407,14.48195,3588.41166,0,0.7138,True,28968.5,TQ1174a,511250,174250
TQ1174b,0.9237,46184.79165,10.30564,11.49117,3815.20835,0,0.73392,True,37684,TQ1174b,511750,174250
TQ1174c,0.8099,40495.22244,10.31801,3.22304,9504.77756,0,0.99643,True,403777.5,TQ1174c,511750,174750
TQ1174d,0.80764,40382.05864,10.30593,3.12234,9617.94136,0,0.99293,True,415073.5,TQ1174d,511250,174750
TQ1175a,0.75126,37563.1945,10.17695,1.40967,12436.8055,0,1,True,736003.5,TQ1175a,511250,175250
TQ1175b,0.7486,37429.75306,10.19073,1.42546,12570.24694,0,1,True,751397,TQ1175b,511750,175250
TQ1175c,0.75562,37781.14337,10.15378,1.38479,12218.85663,0,1,True,711048.5,TQ1175c,511750,175750
TQ1175d,0.76168,38084.03647,10.12005,1.35187,11915.96353,0,1,True,676262.5,TQ1175d,511250,175750
TQ1176a,0.77964,38981.78699,10.00699,1.26326,11018.21301,0,1,True,578026.5,TQ1176a,511250,176250
